,Height,Weight,Sport
238886,152.0,37.0,Gymnastics
238887,152.0,37.0,Gymnastics
238992,180.0,79.0,Gymnastics
238993,180.0,79.0,Gymnastics
238994,180.0,79.0,Gymnastics
238995,180.0,79.0,Gymnastics
238996,180.0,79.0,Gymnastics
238997,180.0,79.0,Gymnastics
238998,180.0,79.0,Gymnastics
238999,180.0,79.0,Gymnastics
239000,180.0,79.0,Gymnastics
239001,180.0,79.0,Gymnastics
239002,180.0,79.0,Gymnastics
239003,180.0,79.0,Gymnastics
239005,165.0,58.0,Gymnastics
239006,165.0,58.0,Gymnastics
239007,165.0,58.0,Gymnastics
239008,165.0,58.0,Gymnastics
239009,165.0,58.0,Gymnastics
239010,165.0,58.0,Gymnastics
239011,165.0,58.0,Gymnastics
239012,165.0,58.0,Gymnastics
239029,162.0,61.0,Gymnastics
239030,162.0,61.0,Gymnastics
239031,162.0,61.0,Gymnastics
239032,162.0,61.0,Gymnastics
239033,162.0,61.0,Gymnastics
239034,162.0,61.0,Gymnastics
239035,162.0,61.0,Gymnastics
239036,162.0,61.0,Gymnastics
239041,157.0,47.0,Gymnastics
239042,157.0,47.0,Gymnastics
239043,157.0,47.0,Gymnastics
239044,157.0,47.0,Gymnastics
239086,152.0,52.0,Gymnastics
239087,152.0,52.0,Gymnastics
239088,152.0,52.0,Gymnastics
239089,152.0,52.0,Gymnastics
239090,152.0,52.0,Gymnastics
239091,152.0,52.0,Gymnastics
239092,152.0,52.0,Gymnastics
239093,152.0,52.0,Gymnastics
239094,152.0,52.0,Gymnastics
239095,152.0,52.0,Gymnastics
239096,152.0,52.0,Gymnastics
239097,152.0,52.0,Gymnastics
239098,152.0,52.0,Gymnastics
239131,169.0,69.0,Gymnastics
239132,169.0,69.0,Gymnastics
239133,169.0,69.0,Gymnastics
239134,169.0,69.0,Gymnastics
239135,169.0,69.0,Gymnastics
239136,169.0,69.0,Gymnastics
239137,169.0,69.0,Gymnastics
239138,169.0,69.0,Gymnastics
239341,172.0,63.0,Gymnastics
239342,172.0,63.0,Gymnastics
239343,172.0,63.0,Gymnastics
239344,172.0,63.0,Gymnastics
239345,172.0,63.0,Gymnastics
239346,172.0,63.0,Gymnastics
239347,172.0,63.0,Gymnastics
239485,183.0,73.0,Gymnastics
239486,183.0,73.0,Gymnastics
239487,183.0,73.0,Gymnastics
239488,183.0,73.0,Gymnastics
239489,183.0,73.0,Gymnastics
239490,183.0,73.0,Gymnastics
239491,183.0,73.0,Gymnastics
239492,183.0,73.0,Gymnastics
239530,171.0,67.0,Gymnastics
239531,171.0,67.0,Gymnastics
239532,171.0,67.0,Gymnastics
239533,171.0,67.0,Gymnastics
239534,171.0,67.0,Gymnastics
239535,171.0,67.0,Gymnastics
239536,171.0,67.0,Gymnastics
239537,171.0,67.0,Gymnastics
239538,171.0,67.0,Gymnastics
239539,171.0,67.0,Gymnastics
239540,171.0,67.0,Gymnastics
239541,171.0,67.0,Gymnastics
239542,171.0,67.0,Gymnastics
239543,171.0,67.0,Gymnastics
239544,171.0,67.0,Gymnastics
239545,171.0,67.0,Gymnastics
239546,171.0,67.0,Gymnastics
239547,171.0,67.0,Gymnastics
239548,171.0,67.0,Gymnastics
239549,171.0,67.0,Gymnastics
239550,171.0,67.0,Gymnastics
239551,171.0,67.0,Gymnastics
239552,171.0,67.0,Gymnastics
239553,171.0,67.0,Gymnastics
239554,171.0,67.0,Gymnastics
239555,171.0,67.0,Gymnastics
239556,171.0,67.0,Gymnastics
239557,171.0,67.0,Gymnastics
239558,171.0,67.0,Gymnastics
239559,171.0,67.0,Gymnastics
239629,160.0,47.0,Gymnastics
239630,160.0,47.0,Gymnastics
239631,160.0,47.0,Gymnastics
239632,160.0,47.0,Gymnastics
239633,160.0,47.0,Gymnastics
239735,151.0,40.0,Gymnastics
239736,151.0,40.0,Gymnastics
239737,151.0,40.0,Gymnastics
239738,151.0,40.0,Gymnastics
239739,151.0,40.0,Gymnastics
239740,151.0,40.0,Gymnastics
239755,170.0,57.0,Gymnastics
239756,170.0,57.0,Gymnastics
239757,170.0,57.0,Gymnastics
239758,170.0,57.0,Gymnastics
239759,170.0,57.0,Gymnastics
239760,170.0,57.0,Gymnastics
239761,170.0,57.0,Gymnastics
239762,170.0,57.0,Gymnastics
239802,175.0,66.0,Gymnastics
239803,175.0,66.0,Gymnastics
239804,175.0,66.0,Gymnastics
240036,167.0,63.0,Gymnastics
240037,167.0,63.0,Gymnastics
240038,167.0,63.0,Gymnastics
240039,167.0,63.0,Gymnastics
240040,167.0,63.0,Gymnastics
240041,167.0,63.0,Gymnastics
240042,167.0,63.0,Gymnastics
240043,167.0,63.0,Gymnastics
240106,169.0,61.0,Gymnastics
240107,169.0,61.0,Gymnastics
240108,169.0,61.0,Gymnastics
240109,169.0,61.0,Gymnastics
240110,169.0,61.0,Gymnastics
240111,169.0,61.0,Gymnastics
240112,169.0,61.0,Gymnastics
240113,169.0,61.0,Gymnastics
240346,152.0,47.0,Gymnastics
240347,152.0,47.0,Gymnastics
240348,152.0,47.0,Gymnastics
240384,156.0,52.0,Gymnastics
240385,156.0,52.0,Gymnastics
240386,156.0,52.0,Gymnastics
240387,156.0,52.0,Gymnastics
240388,156.0,52.0,Gymnastics
240389,156.0,52.0,Gymnastics
240390,156.0,52.0,Gymnastics
240391,156.0,52.0,Gymnastics
240392,156.0,52.0,Gymnastics
240393,156.0,52.0,Gymnastics
240394,156.0,52.0,Gymnastics
240395,156.0,52.0,Gymnastics
240396,156.0,52.0,Gymnastics
240397,156.0,52.0,Gymnastics
240398,156.0,52.0,Gymnastics
240399,156.0,52.0,Gymnastics
240553,170.0,70.0,Gymnastics
240554,170.0,70.0,Gymnastics
240555,170.0,70.0,Gymnastics
240556,170.0,70.0,Gymnastics
240557,170.0,70.0,Gymnastics
240558,170.0,70.0,Gymnastics
240559,170.0,70.0,Gymnastics
240560,170.0,70.0,Gymnastics
240561,170.0,70.0,Gymnastics
240562,170.0,70.0,Gymnastics
240563,170.0,70.0,Gymnastics
240564,170.0,70.0,Gymnastics
240565,170.0,70.0,Gymnastics
240566,170.0,70.0,Gymnastics
240567,170.0,70.0,Gymnastics
240568,170.0,70.0,Gymnastics
240569,170.0,70.0,Gymnastics
240570,170.0,70.0,Gymnastics
240571,170.0,70.0,Gymnastics
240572,170.0,70.0,Gymnastics
240573,170.0,70.0,Gymnastics
240574,170.0,70.0,Gymnastics
240575,170.0,70.0,Gymnastics
240576,170.0,70.0,Gymnastics
240660,169.0,62.0,Gymnastics
240661,169.0,62.0,Gymnastics
240662,169.0,62.0,Gymnastics
240663,169.0,62.0,Gymnastics
240664,169.0,62.0,Gymnastics
240665,169.0,62.0,Gymnastics
240666,169.0,62.0,Gymnastics
240678,158.0,53.0,Gymnastics
240679,158.0,53.0,Gymnastics
240680,158.0,53.0,Gymnastics
240681,158.0,53.0,Gymnastics
240682,158.0,53.0,Gymnastics
240683,158.0,53.0,Gymnastics
240684,158.0,53.0,Gymnastics
240685,158.0,53.0,Gymnastics
240686,158.0,53.0,Gymnastics
240687,158.0,53.0,Gymnastics
240688,158.0,53.0,Gymnastics
240689,158.0,53.0,Gymnastics
240694,168.0,67.0,Gymnastics
240695,168.0,67.0,Gymnastics
240696,168.0,67.0,Gymnastics
240697,168.0,67.0,Gymnastics
240698,168.0,67.0,Gymnastics
240699,168.0,67.0,Gymnastics
240700,168.0,67.0,Gymnastics
240701,168.0,67.0,Gymnastics
240727,172.0,65.0,Gymnastics
240728,172.0,65.0,Gymnastics
240729,172.0,65.0,Gymnastics
240730,172.0,65.0,Gymnastics
240731,172.0,65.0,Gymnastics
240732,172.0,65.0,Gymnastics
240733,172.0,65.0,Gymnastics
240734,172.0,65.0,Gymnastics
240735,158.0,54.0,Gymnastics
240736,158.0,54.0,Gymnastics
240737,158.0,54.0,Gymnastics
240738,158.0,54.0,Gymnastics
240739,158.0,54.0,Gymnastics
240740,158.0,54.0,Gymnastics
240741,158.0,54.0,Gymnastics
240742,158.0,54.0,Gymnastics
240743,158.0,54.0,Gymnastics
240744,158.0,54.0,Gymnastics
240745,158.0,54.0,Gymnastics
240746,158.0,54.0,Gymnastics
240747,158.0,54.0,Gymnastics
240748,158.0,54.0,Gymnastics
240749,158.0,54.0,Gymnastics
240750,158.0,54.0,Gymnastics
240751,158.0,54.0,Gymnastics
240752,158.0,54.0,Gymnastics
240753,158.0,54.0,Gymnastics
240884,164.0,55.0,Gymnastics
240885,164.0,55.0,Gymnastics
240886,164.0,55.0,Gymnastics
240887,164.0,55.0,Gymnastics
240888,164.0,55.0,Gymnastics
240889,164.0,55.0,Gymnastics
240890,164.0,55.0,Gymnastics
240891,164.0,55.0,Gymnastics
240928,165.0,56.0,Gymnastics
240929,165.0,56.0,Gymnastics
240930,165.0,56.0,Gymnastics
240931,165.0,56.0,Gymnastics
240932,165.0,56.0,Gymnastics
240933,165.0,56.0,Gymnastics
240934,165.0,56.0,Gymnastics
240935,165.0,56.0,Gymnastics
240947,164.0,46.0,Gymnastics
240948,164.0,46.0,Gymnastics
240949,164.0,46.0,Gymnastics
240950,164.0,46.0,Gymnastics
240951,164.0,46.0,Gymnastics
240952,164.0,46.0,Gymnastics
241032,172.0,68.0,Gymnastics
241033,172.0,68.0,Gymnastics
241034,172.0,68.0,Gymnastics
241035,172.0,68.0,Gymnastics
241036,172.0,68.0,Gymnastics
241037,172.0,68.0,Gymnastics
241038,172.0,68.0,Gymnastics
241039,172.0,68.0,Gymnastics
241216,162.0,55.0,Gymnastics
241217,162.0,55.0,Gymnastics
241218,162.0,55.0,Gymnastics
241219,162.0,55.0,Gymnastics
241220,162.0,55.0,Gymnastics
241221,162.0,55.0,Gymnastics
241222,162.0,55.0,Gymnastics
241223,162.0,55.0,Gymnastics
241224,162.0,55.0,Gymnastics
241225,162.0,55.0,Gymnastics
241226,162.0,55.0,Gymnastics
241227,162.0,55.0,Gymnastics
241247,165.0,59.0,Gymnastics
241248,165.0,59.0,Gymnastics
241249,165.0,59.0,Gymnastics
241250,165.0,59.0,Gymnastics
241251,165.0,59.0,Gymnastics
241252,165.0,59.0,Gymnastics
241253,165.0,59.0,Gymnastics
241254,165.0,59.0,Gymnastics
241457,166.0,58.0,Gymnastics
241458,166.0,58.0,Gymnastics
241459,166.0,58.0,Gymnastics
241460,166.0,58.0,Gymnastics
241461,166.0,58.0,Gymnastics
241462,166.0,58.0,Gymnastics
241463,166.0,58.0,Gymnastics
241464,166.0,58.0,Gymnastics
241465,166.0,58.0,Gymnastics
241466,166.0,58.0,Gymnastics
241467,166.0,58.0,Gymnastics
241468,166.0,58.0,Gymnastics
241469,166.0,58.0,Gymnastics
241470,166.0,58.0,Gymnastics
241471,166.0,58.0,Gymnastics
241518,171.0,63.0,Gymnastics
241519,171.0,63.0,Gymnastics
241520,171.0,63.0,Gymnastics
241521,171.0,63.0,Gymnastics
241522,171.0,63.0,Gymnastics
241523,171.0,63.0,Gymnastics
241524,171.0,63.0,Gymnastics
241525,171.0,63.0,Gymnastics
241526,171.0,63.0,Gymnastics
241527,171.0,63.0,Gymnastics
241528,171.0,63.0,Gymnastics
241575,156.0,45.0,Gymnastics
241576,156.0,45.0,Gymnastics
241577,156.0,45.0,Gymnastics
241578,156.0,45.0,Gymnastics
241579,156.0,45.0,Gymnastics
241627,144.0,34.0,Gymnastics
241628,144.0,34.0,Gymnastics
241629,144.0,34.0,Gymnastics
241630,144.0,34.0,Gymnastics
241631,144.0,34.0,Gymnastics
241632,144.0,34.0,Gymnastics
241635,166.0,61.0,Gymnastics
241636,166.0,61.0,Gymnastics
241637,166.0,61.0,Gymnastics
241638,166.0,61.0,Gymnastics
241639,166.0,61.0,Gymnastics
241640,166.0,61.0,Gymnastics
241641,166.0,61.0,Gymnastics
241642,166.0,61.0,Gymnastics
241712,170.0,63.0,Gymnastics
241713,170.0,63.0,Gymnastics
241714,170.0,63.0,Gymnastics
241715,170.0,63.0,Gymnastics
241716,170.0,63.0,Gymnastics
241717,170.0,63.0,Gymnastics
241718,170.0,63.0,Gymnastics
241719,170.0,63.0,Gymnastics
241738,165.0,53.0,Gymnastics
241739,165.0,53.0,Gymnastics
241740,165.0,53.0,Gymnastics
241741,165.0,53.0,Gymnastics
241742,165.0,53.0,Gymnastics
241743,165.0,53.0,Gymnastics
241772,157.0,41.0,Gymnastics
241773,157.0,41.0,Gymnastics
241774,157.0,41.0,Gymnastics
241775,157.0,41.0,Gymnastics
241776,157.0,41.0,Gymnastics
241777,157.0,41.0,Gymnastics
242316,174.0,65.0,Gymnastics
242317,174.0,65.0,Gymnastics
242318,174.0,65.0,Gymnastics
242319,174.0,65.0,Gymnastics
242320,174.0,65.0,Gymnastics
242321,174.0,65.0,Gymnastics
242322,174.0,65.0,Gymnastics
242323,174.0,65.0,Gymnastics
242404,156.0,44.0,Gymnastics
242405,156.0,44.0,Gymnastics
242406,156.0,44.0,Gymnastics
242407,156.0,44.0,Gymnastics
242408,156.0,44.0,Gymnastics
242409,156.0,44.0,Gymnastics
242477,165.0,60.0,Gymnastics
242478,165.0,60.0,Gymnastics
242479,165.0,60.0,Gymnastics
242480,165.0,60.0,Gymnastics
242481,165.0,60.0,Gymnastics
242482,165.0,60.0,Gymnastics
242483,165.0,60.0,Gymnastics
242484,165.0,60.0,Gymnastics
242487,162.0,58.0,Gymnastics
242488,162.0,58.0,Gymnastics
242489,162.0,58.0,Gymnastics
242490,162.0,58.0,Gymnastics
242491,162.0,58.0,Gymnastics
242492,162.0,58.0,Gymnastics
242493,162.0,58.0,Gymnastics
242494,162.0,58.0,Gymnastics
242584,160.0,47.0,Gymnastics
242585,160.0,47.0,Gymnastics
242586,160.0,47.0,Gymnastics
242587,160.0,47.0,Gymnastics
242588,160.0,47.0,Gymnastics
242589,160.0,47.0,Gymnastics
242590,160.0,47.0,Gymnastics
242591,160.0,47.0,Gymnastics
242592,160.0,47.0,Gymnastics
242593,160.0,47.0,Gymnastics
242594,160.0,47.0,Gymnastics
242720,161.0,62.0,Gymnastics
242721,161.0,62.0,Gymnastics
242722,161.0,62.0,Gymnastics
242723,161.0,62.0,Gymnastics
242724,161.0,62.0,Gymnastics
242725,161.0,62.0,Gymnastics
242869,183.0,78.0,Gymnastics
242870,183.0,78.0,Gymnastics
242871,183.0,78.0,Gymnastics
242872,183.0,78.0,Gymnastics
242873,183.0,78.0,Gymnastics
242874,183.0,78.0,Gymnastics
242875,183.0,78.0,Gymnastics
242876,183.0,78.0,Gymnastics
242950,162.0,53.0,Gymnastics
242951,162.0,53.0,Gymnastics
242952,162.0,53.0,Gymnastics
242953,162.0,53.0,Gymnastics
242954,162.0,53.0,Gymnastics
242997,165.0,60.0,Gymnastics
242998,165.0,60.0,Gymnastics
242999,165.0,60.0,Gymnastics
243000,165.0,60.0,Gymnastics
243001,165.0,60.0,Gymnastics
243002,165.0,60.0,Gymnastics
243003,165.0,60.0,Gymnastics
243004,165.0,60.0,Gymnastics
243151,169.0,63.0,Gymnastics
243152,169.0,63.0,Gymnastics
243153,169.0,63.0,Gymnastics
243154,169.0,63.0,Gymnastics
243155,169.0,63.0,Gymnastics
243156,169.0,63.0,Gymnastics
243290,162.0,62.0,Gymnastics
243291,162.0,62.0,Gymnastics
243292,162.0,62.0,Gymnastics
243293,162.0,62.0,Gymnastics
243294,162.0,62.0,Gymnastics
243295,162.0,62.0,Gymnastics
243566,168.0,66.0,Gymnastics
243567,168.0,66.0,Gymnastics
243568,168.0,66.0,Gymnastics
243569,168.0,66.0,Gymnastics
243570,168.0,66.0,Gymnastics
243571,168.0,66.0,Gymnastics
243572,168.0,66.0,Gymnastics
243573,168.0,66.0,Gymnastics
243706,144.0,40.0,Gymnastics
243707,144.0,40.0,Gymnastics
243708,144.0,40.0,Gymnastics
243709,144.0,40.0,Gymnastics
243876,157.0,45.0,Gymnastics
243877,157.0,45.0,Gymnastics
243878,157.0,45.0,Gymnastics
243879,157.0,45.0,Gymnastics
243880,157.0,45.0,Gymnastics
243881,157.0,45.0,Gymnastics
243939,152.0,51.0,Gymnastics
243940,152.0,51.0,Gymnastics
243941,152.0,51.0,Gymnastics
243942,152.0,51.0,Gymnastics
243943,152.0,51.0,Gymnastics
243944,152.0,51.0,Gymnastics
243945,152.0,51.0,Gymnastics
243946,152.0,51.0,Gymnastics
243947,152.0,51.0,Gymnastics
243948,152.0,51.0,Gymnastics
244049,164.0,59.0,Gymnastics
244050,164.0,59.0,Gymnastics
244051,164.0,59.0,Gymnastics
244052,164.0,59.0,Gymnastics
244053,164.0,59.0,Gymnastics
244054,164.0,59.0,Gymnastics
244055,164.0,59.0,Gymnastics
244056,164.0,59.0,Gymnastics
244059,175.0,65.0,Gymnastics
244060,175.0,65.0,Gymnastics
244061,175.0,65.0,Gymnastics
244062,175.0,65.0,Gymnastics
244063,175.0,65.0,Gymnastics
244064,175.0,65.0,Gymnastics
244088,142.0,36.0,Gymnastics
244089,142.0,36.0,Gymnastics
244090,142.0,36.0,Gymnastics
244091,142.0,36.0,Gymnastics
244092,142.0,36.0,Gymnastics
244093,142.0,36.0,Gymnastics
244118,179.0,73.0,Gymnastics
244119,179.0,73.0,Gymnastics
244120,179.0,73.0,Gymnastics
244121,179.0,73.0,Gymnastics
244122,179.0,73.0,Gymnastics
244123,179.0,73.0,Gymnastics
244299,176.0,70.0,Gymnastics
244368,151.0,47.0,Gymnastics
244369,151.0,47.0,Gymnastics
244370,151.0,47.0,Gymnastics
244371,151.0,47.0,Gymnastics
244372,151.0,47.0,Gymnastics
244373,151.0,47.0,Gymnastics
244381,153.0,47.0,Gymnastics
244382,153.0,47.0,Gymnastics
244383,153.0,47.0,Gymnastics
244384,153.0,47.0,Gymnastics
244385,153.0,47.0,Gymnastics
244386,153.0,47.0,Gymnastics
244390,167.0,66.0,Gymnastics
244391,167.0,66.0,Gymnastics
244392,167.0,66.0,Gymnastics
244393,167.0,66.0,Gymnastics
244394,167.0,66.0,Gymnastics
244395,167.0,66.0,Gymnastics
244396,167.0,66.0,Gymnastics
244397,167.0,66.0,Gymnastics
244398,167.0,66.0,Gymnastics
244399,167.0,66.0,Gymnastics
244400,167.0,66.0,Gymnastics
244401,167.0,66.0,Gymnastics
244402,167.0,66.0,Gymnastics
244403,167.0,66.0,Gymnastics
244404,167.0,66.0,Gymnastics
244405,167.0,66.0,Gymnastics
244406,167.0,66.0,Gymnastics
244407,167.0,66.0,Gymnastics
244408,167.0,66.0,Gymnastics
244409,167.0,66.0,Gymnastics
244410,167.0,66.0,Gymnastics
244411,167.0,66.0,Gymnastics
244412,167.0,66.0,Gymnastics
244413,167.0,66.0,Gymnastics
244416,166.0,64.0,Gymnastics
244417,166.0,64.0,Gymnastics
244418,166.0,64.0,Gymnastics
244419,166.0,64.0,Gymnastics
244420,166.0,64.0,Gymnastics
244421,166.0,64.0,Gymnastics
244422,166.0,64.0,Gymnastics
244423,166.0,64.0,Gymnastics
244424,166.0,64.0,Gymnastics
244425,166.0,64.0,Gymnastics
244426,166.0,64.0,Gymnastics
244427,166.0,64.0,Gymnastics
244428,166.0,64.0,Gymnastics
244429,166.0,64.0,Gymnastics
244430,166.0,64.0,Gymnastics
244431,166.0,64.0,Gymnastics
244432,166.0,64.0,Gymnastics
244433,166.0,64.0,Gymnastics
244434,166.0,64.0,Gymnastics
244435,166.0,64.0,Gymnastics
244436,166.0,64.0,Gymnastics
244437,166.0,64.0,Gymnastics
244438,166.0,64.0,Gymnastics
244441,152.0,47.0,Gymnastics
244442,152.0,47.0,Gymnastics
244443,152.0,47.0,Gymnastics
244444,152.0,47.0,Gymnastics
244445,152.0,47.0,Gymnastics
244446,152.0,47.0,Gymnastics
244486,141.0,34.0,Gymnastics
244487,141.0,34.0,Gymnastics
244488,141.0,34.0,Gymnastics
244489,141.0,34.0,Gymnastics
244490,141.0,34.0,Gymnastics
244491,141.0,34.0,Gymnastics
244492,141.0,34.0,Gymnastics
244493,158.0,52.0,Gymnastics
244494,158.0,52.0,Gymnastics
244495,158.0,52.0,Gymnastics
244496,158.0,52.0,Gymnastics
244497,158.0,52.0,Gymnastics
244498,158.0,52.0,Gymnastics
244499,158.0,52.0,Gymnastics
244500,158.0,52.0,Gymnastics
244501,158.0,52.0,Gymnastics
244502,158.0,52.0,Gymnastics
244503,158.0,52.0,Gymnastics
244504,158.0,52.0,Gymnastics
244505,158.0,52.0,Gymnastics
244506,158.0,52.0,Gymnastics
244507,158.0,52.0,Gymnastics
244508,158.0,52.0,Gymnastics
244538,162.0,53.0,Gymnastics
244539,162.0,53.0,Gymnastics
244540,162.0,53.0,Gymnastics
244541,162.0,53.0,Gymnastics
244542,162.0,53.0,Gymnastics
244543,162.0,53.0,Gymnastics
244693,137.0,35.0,Gymnastics
244694,137.0,35.0,Gymnastics
244695,137.0,35.0,Gymnastics
244696,137.0,35.0,Gymnastics
244697,137.0,35.0,Gymnastics
244698,137.0,35.0,Gymnastics
244905,149.0,35.0,Gymnastics
244906,149.0,35.0,Gymnastics
244907,149.0,35.0,Gymnastics
244908,149.0,35.0,Gymnastics
244909,149.0,35.0,Gymnastics
244936,159.0,52.5,Gymnastics
244937,159.0,52.5,Gymnastics
244938,159.0,52.5,Gymnastics
244939,159.0,52.5,Gymnastics
244940,159.0,52.5,Gymnastics
244941,159.0,52.5,Gymnastics
244942,159.0,52.5,Gymnastics
244943,159.0,52.5,Gymnastics
244944,159.0,52.5,Gymnastics
244945,159.0,52.5,Gymnastics
244946,159.0,52.5,Gymnastics
244947,159.0,52.5,Gymnastics
244948,159.0,52.5,Gymnastics
245026,158.0,48.0,Gymnastics
245027,158.0,48.0,Gymnastics
245028,158.0,48.0,Gymnastics
245029,158.0,48.0,Gymnastics
245030,158.0,48.0,Gymnastics
245031,158.0,48.0,Gymnastics
245070,160.0,52.0,Gymnastics
245071,160.0,52.0,Gymnastics
245072,160.0,52.0,Gymnastics
245073,160.0,52.0,Gymnastics
245074,160.0,52.0,Gymnastics
245075,160.0,52.0,Gymnastics
245076,160.0,52.0,Gymnastics
245077,160.0,52.0,Gymnastics
245078,160.0,52.0,Gymnastics
245079,160.0,52.0,Gymnastics
245080,160.0,52.0,Gymnastics
245081,160.0,52.0,Gymnastics
245082,160.0,52.0,Gymnastics
245083,160.0,52.0,Gymnastics
245084,160.0,52.0,Gymnastics
245085,160.0,52.0,Gymnastics
245086,160.0,52.0,Gymnastics
245087,160.0,52.0,Gymnastics
245159,159.0,45.0,Gymnastics
245160,159.0,45.0,Gymnastics
245161,159.0,45.0,Gymnastics
245162,159.0,45.0,Gymnastics
245163,159.0,45.0,Gymnastics
245164,159.0,45.0,Gymnastics
245327,146.0,43.0,Gymnastics
245328,146.0,43.0,Gymnastics
245329,146.0,43.0,Gymnastics
245330,146.0,43.0,Gymnastics
245331,146.0,43.0,Gymnastics
245332,146.0,43.0,Gymnastics
245410,168.0,87.0,Gymnastics
245411,168.0,87.0,Gymnastics
245412,168.0,87.0,Gymnastics
245413,168.0,87.0,Gymnastics
245414,168.0,87.0,Gymnastics
245415,168.0,87.0,Gymnastics
245416,168.0,87.0,Gymnastics
245447,159.0,52.0,Gymnastics
245448,159.0,52.0,Gymnastics
245449,159.0,52.0,Gymnastics
245450,159.0,52.0,Gymnastics
245451,159.0,52.0,Gymnastics
245452,159.0,52.0,Gymnastics
245453,159.0,52.0,Gymnastics
245454,159.0,52.0,Gymnastics
245455,159.0,52.0,Gymnastics
245456,159.0,52.0,Gymnastics
245457,159.0,52.0,Gymnastics
245458,159.0,52.0,Gymnastics
245459,159.0,52.0,Gymnastics
245561,158.0,46.0,Gymnastics
245562,158.0,46.0,Gymnastics
245563,158.0,46.0,Gymnastics
245564,158.0,46.0,Gymnastics
245565,158.0,46.0,Gymnastics
245566,158.0,46.0,Gymnastics
245567,157.0,54.0,Gymnastics
245722,160.0,54.0,Gymnastics
245723,160.0,54.0,Gymnastics
245724,160.0,54.0,Gymnastics
245725,160.0,54.0,Gymnastics
245726,160.0,54.0,Gymnastics
245727,160.0,54.0,Gymnastics
245728,160.0,54.0,Gymnastics
245729,160.0,54.0,Gymnastics
245730,160.0,54.0,Gymnastics
245731,160.0,54.0,Gymnastics
245732,160.0,54.0,Gymnastics
245733,160.0,54.0,Gymnastics
245734,160.0,54.0,Gymnastics
245735,160.0,54.0,Gymnastics
245736,160.0,54.0,Gymnastics
245737,160.0,54.0,Gymnastics
245738,160.0,54.0,Gymnastics
245739,160.0,54.0,Gymnastics
245740,160.0,54.0,Gymnastics
245741,160.0,54.0,Gymnastics
245742,160.0,54.0,Gymnastics
245755,157.0,55.0,Gymnastics
245756,157.0,55.0,Gymnastics
245757,157.0,55.0,Gymnastics
245758,157.0,55.0,Gymnastics
245759,157.0,55.0,Gymnastics
245760,157.0,55.0,Gymnastics
245761,157.0,55.0,Gymnastics
245762,157.0,55.0,Gymnastics
245764,159.0,49.0,Gymnastics
245765,159.0,49.0,Gymnastics
245766,159.0,49.0,Gymnastics
245770,159.0,48.0,Gymnastics
245785,170.0,68.0,Gymnastics
245786,170.0,68.0,Gymnastics
245787,170.0,68.0,Gymnastics
245788,170.0,68.0,Gymnastics
245789,170.0,68.0,Gymnastics
245888,149.0,38.0,Gymnastics
245889,149.0,38.0,Gymnastics
245890,149.0,38.0,Gymnastics
245891,149.0,38.0,Gymnastics
245892,149.0,38.0,Gymnastics
245942,169.0,70.0,Gymnastics
245943,169.0,70.0,Gymnastics
245944,169.0,70.0,Gymnastics
245945,169.0,70.0,Gymnastics
245946,169.0,70.0,Gymnastics
245947,169.0,70.0,Gymnastics
245948,169.0,70.0,Gymnastics
246001,157.0,54.0,Gymnastics
246002,157.0,54.0,Gymnastics
246003,157.0,54.0,Gymnastics
246004,157.0,54.0,Gymnastics
246005,157.0,54.0,Gymnastics
246006,157.0,54.0,Gymnastics
246007,157.0,54.0,Gymnastics
246008,157.0,54.0,Gymnastics
246025,160.0,57.0,Gymnastics
246026,160.0,57.0,Gymnastics
246027,160.0,57.0,Gymnastics
246028,160.0,57.0,Gymnastics
246029,160.0,57.0,Gymnastics
246030,160.0,57.0,Gymnastics
246031,160.0,57.0,Gymnastics
246032,160.0,57.0,Gymnastics
246244,153.0,46.0,Gymnastics
246245,153.0,46.0,Gymnastics
246246,153.0,46.0,Gymnastics
246247,153.0,46.0,Gymnastics
246248,153.0,46.0,Gymnastics
246249,153.0,46.0,Gymnastics
246328,150.0,44.0,Gymnastics
246329,150.0,44.0,Gymnastics
246330,150.0,44.0,Gymnastics
246331,150.0,44.0,Gymnastics
246332,150.0,44.0,Gymnastics
246333,150.0,44.0,Gymnastics
246365,162.0,61.0,Gymnastics
246366,162.0,61.0,Gymnastics
246367,162.0,61.0,Gymnastics
246368,162.0,61.0,Gymnastics
246369,162.0,61.0,Gymnastics
246370,162.0,61.0,Gymnastics
246371,162.0,61.0,Gymnastics
246372,162.0,61.0,Gymnastics
246373,162.0,61.0,Gymnastics
246374,162.0,61.0,Gymnastics
246375,162.0,61.0,Gymnastics
246376,162.0,61.0,Gymnastics
246377,162.0,61.0,Gymnastics
246378,162.0,61.0,Gymnastics
246379,162.0,61.0,Gymnastics
246380,162.0,61.0,Gymnastics
246381,162.0,61.0,Gymnastics
246382,162.0,61.0,Gymnastics
246612,161.0,41.0,Gymnastics
246613,161.0,41.0,Gymnastics
246614,161.0,41.0,Gymnastics
246615,161.0,41.0,Gymnastics
246616,161.0,41.0,Gymnastics
246699,157.0,57.0,Gymnastics
246700,157.0,57.0,Gymnastics
246701,157.0,57.0,Gymnastics
246702,157.0,57.0,Gymnastics
246711,163.0,57.0,Gymnastics
246712,163.0,57.0,Gymnastics
246713,163.0,57.0,Gymnastics
246714,163.0,57.0,Gymnastics
